"PostCode","shortPostcode","Year","PAON","Price"
"YO31 9PL","YO31","2020","F",177000
"HG3 2RZ","HG3","2020","D",307000
"OX3 9FX","OX3","2020","F",376500
"HG5 9JA","HG5","2020","O",340000
"YO51 9QY","YO51","2020","D",790000
"YO24 3DW","YO24","2020","F",83000
"OX11 9NX","OX11","2020","D",605000
"WF9 3NL","WF9","2020","F",20000
"OX27 8AF","OX27","2020","F",250000
"OX44 7JS","OX44","2020","D",1022000
"YO26 8EL","YO26","2020","T",295000
"OX3 7SP","OX3","2020","F",318000
"YO17 6SW","YO17","2020","S",160000
"DN3 1GZ","DN3","2020","O",86000
"S63 7GF","S63","2020","F",72400
"LA2 7LF","LA2","2020","F",137500
"OX28 5DG","OX28","2020","F",190000
"YO12 4LU","YO12","2020","T",160000
"HD9 6QX","HD9","2020","T",235000
"LS18 5NQ","LS18","2020","F",125000
"LS7 4NP","LS7","2020","F",150000
"YO26 9RF","YO26","2020","T",230000
"OX5 3AT","OX5","2020","T",365000
"OX15 0TZ","OX15","2020","F",148000
"OX3 7SD","OX3","2020","F",285000
"LS19 6BA","LS19","2020","F",150000
"BD23 3EG","BD23","2020","F",192500
"LS10 1EU","LS10","2020","F",162500
"BD20 8RG","BD20","2020","T",162500
"LS1 4GN","LS1","2020","F",2e+05
"YO11 2BP","YO11","2020","F",49000
"YO32 2QX","YO32","2020","F",163000
"YO8 9RU","YO8","2020","F",97000
"OX25 4TD","OX25","2020","D",580000
"OX44 9JN","OX44","2020","D",1050000
"OX12 0HN","OX12","2020","D",650000
"OX12 0HN","OX12","2020","D",690000
"YO62 4LF","YO62","2020","O",169200
"YO8 5BQ","YO8","2020","T",85000
"BD20 8FG","BD20","2020","F",244950
"BD20 8FG","BD20","2020","F",374625
"BD20 8FG","BD20","2020","F",185000
"BD20 8FG","BD20","2020","F",189950
"BD20 8FG","BD20","2020","F",175000
"BD20 8FG","BD20","2020","F",232000
"BD20 8FG","BD20","2020","F",249703
"YO24 1UB","YO24","2020","F",172500
"DN4 7AL","DN4","2020","O",320000
"DN7 6PT","DN7","2020","O",120000
"BD20 8FG","BD20","2020","F",299950
"YO23 7EJ","YO23","2020","D",565000
"YO26 8AL","YO26","2020","S",535000
"HG3 2AP","HG3","2020","D",830000
"YO61 4PY","YO61","2020","D",376000
"OX4 4TN","OX4","2020","F",335000
"LA2 7HL","LA2","2020","T",93000
"S61 2SQ","S61","2020","F",305000
"DN3 3AG","DN3","2020","F",59950
"SN7 7NZ","SN7","2020","D",6e+05
"S6 6QZ","S6","2020","F",150000
"LS9 0DS","LS9","2020","F",157500
"LS9 0DS","LS9","2020","F",167000
"LS9 0DS","LS9","2020","F",129950
"LS9 0DS","LS9","2020","F",117500
"LS9 0DS","LS9","2020","F",147500
"LS27 0LN","LS27","2020","F",93950
"WF3 2FR","WF3","2020","F",114000
"LS1 4GQ","LS1","2020","F",170000
"LS20 9BR","LS20","2020","F",177000
"S35 9TZ","S35","2020","F",125000
"S36 6BL","S36","2020","D",274000
"YO31 9PR","YO31","2020","F",86146
"S36 7GU","S36","2020","F",105000
"LS9 0DS","LS9","2020","F",114950
"HG4 4HH","HG4","2020","F",145000
"LA2 7HR","LA2","2020","T",159000
"YO31 9PL","YO31","2020","F",160000
"YO31 9PR","YO31","2020","F",83589
"YO31 9PR","YO31","2020","F",153500
"BD20 7AJ","BD20","2020","T",195000
"DN9 3GT","DN9","2020","F",105000
"LA6 3HN","LA6","2020","D",310000
"LS9 0DS","LS9","2020","F",107500
"BD22 7PE","BD22","2020","F",2e+05
"HG3 1EQ","HG3","2020","O",108000
"BD20 7DT","BD20","2020","O",275000
"YO19 6SG","YO19","2020","O",187500
"DN3 1AA","DN3","2020","T",103000
"LS27 7NU","LS27","2020","F",109000
"HX3 8SH","HX3","2020","F",57000
"WF11 0BA","WF11","2020","O",350400
"RG8 7HL","RG8","2020","T",445000
"OX29 8LN","OX29","2020","O",323000
"DN12 1DL","DN12","2020","D",131500
"DN4 0DD","DN4","2020","F",54000
"DN4 0DD","DN4","2020","F",50000
"DN8 4HU","DN8","2020","O",160000
"WF3 2FW","WF3","2020","F",103000
"DN4 7PX","DN4","2020","F",99000
"S63 0AF","S63","2020","O",3e+05
"DN4 7AQ","DN4","2020","F",50000
"S72 7FD","S72","2020","O",398000
"S72 7FD","S72","2020","O",270000
"DN5 0QU","DN5","2020","T",84000
"S62 5AH","S62","2020","T",74000
"YO26 8AT","YO26","2020","T",272500
"OX4 2UQ","OX4","2020","F",340000
"S75 4QN","S75","2020","T",210000
"YO26 9TG","YO26","2020","T",156000
"OX25 6LN","OX25","2020","S",305000
"YO51 9LH","YO51","2020","F",91000
"YO61 1DP","YO61","2020","T",275000
"OX29 7TX","OX29","2020","D",310000
"OX12 9RG","OX12","2020","F",425000
"S71 4NH","S71","2020","T",170000
"OX29 4FA","OX29","2020","D",590000
"YO8 5BQ","YO8","2020","T",72000
"LA2 7HG","LA2","2020","F",125000
"OX13 6QW","OX13","2020","F",315000
"S36 7AB","S36","2020","F",177000
"YO14 0HZ","YO14","2020","F",105000
"OX11 6GY","OX11","2020","F",337000
"RG9 5BB","RG9","2020","D",845000
"OX7 6LF","OX7","2020","F",140000
"HG3 5NJ","HG3","2020","F",305000
"DN14 0RB","DN14","2020","T",133000
"OX5 3FS","OX5","2020","D",850000
"S63 0PU","S63","2020","F",1e+05
"BD23 6PR","BD23","2020","T",125000
"BD23 6PR","BD23","2020","S",1e+05
"S65 4NS","S65","2020","F",172500
"YO7 1ST","YO7","2020","F",103000
"OX15 0TZ","OX15","2020","F",150000
"S65 4NS","S65","2020","F",199000
"YO25 3QU","YO25","2020","S",123000
"OX12 9PL","OX12","2020","T",512000
"BD23 6NQ","BD23","2020","F",185000
"OX3 7SD","OX3","2020","F",274500
"S35 7AT","S35","2020","T",170000
"OX11 0ES","OX11","2020","S",675000
"LS20 8FH","LS20","2020","F",159000
"BD13 5EG","BD13","2020","T",165000
"YO8 5BU","YO8","2020","S",185000
"HG3 5HL","HG3","2020","D",235000
"HG3 2RZ","HG3","2020","T",295000
"TS15 0JA","TS15","2020","F",283000
"OX4 4TN","OX4","2020","T",442000
"OX4 4TN","OX4","2020","F",375000
"OX29 9UW","OX29","2020","D",1060000
"OX4 4EP","OX4","2020","F",315000
"YO26 6EA","YO26","2020","S",685000
"YO7 4JL","YO7","2020","S",155000
"YO8 3TB","YO8","2020","S",242500
"YO7 1ST","YO7","2020","F",1e+05
"YO62 7TL","YO62","2020","T",290000
"YO62 7TL","YO62","2020","S",472500
"OX12 9NP","OX12","2020","F",199950
"YO51 9LH","YO51","2020","F",120000
"DN14 0HJ","DN14","2020","D",3e+05
"YO26 8DH","YO26","2020","S",269950
"OX1 5PG","OX1","2020","F",268000
"YO22 5AA","YO22","2020","S",215000
"YO25 3QU","YO25","2020","T",138995
"TS13 5LP","TS13","2020","T",217000
"YO17 6SN","YO17","2020","D",350000
"OX27 8AD","OX27","2020","F",205500
"RG8 7HL","RG8","2020","T",485000
"OX27 8AB","OX27","2020","T",220000
"OX29 5SA","OX29","2020","S",500250
"YO21 1RW","YO21","2020","F",249000
"LS17 0EG","LS17","2020","F",227000
"OX29 8BH","OX29","2020","T",260000
"OX29 8BH","OX29","2020","T",240000
"OX5 3AT","OX5","2020","T",370000
"LS22 5EU","LS22","2020","D",998000
"LS24 9RL","LS24","2020","S",232000
"LA2 7LE","LA2","2020","T",130000
"YO51 9HR","YO51","2020","F",92000
"YO23 2RS","YO23","2020","D",730000
"YO8 9DZ","YO8","2020","D",245000
"YO61 2PG","YO61","2020","T",134950
"LS21 2PE","LS21","2020","D",650000
"YO13 0PD","YO13","2020","T",185000
"DL8 1DF","DL8","2020","F",1e+05
"DN11 0DB","DN11","2020","S",180000
"S6 1HT","S6","2020","F",70000
"YO13 0QU","YO13","2020","F",82500
"YO14 0HZ","YO14","2020","F",147500
"BD23 3BQ","BD23","2020","F",275000
"BD20 8FG","BD20","2020","F",282000
"BD20 8FG","BD20","2020","F",297000
"DN4 7PG","DN4","2020","F",90000
"S74 9SL","S74","2020","F",80000
"DN7 6LG","DN7","2020","S",118000
"OX4 2GY","OX4","2020","F",240000
"OX14 4FF","OX14","2020","D",425000
"OX12 9RG","OX12","2020","F",315000
"OX2 9GT","OX2","2020","F",325000
"OX27 8AD","OX27","2020","T",397000
"OX7 6GF","OX7","2020","F",178000
"BD20 8FG","BD20","2020","F",186000
"BD20 8FG","BD20","2020","F",230000
"S36 8YW","S36","2020","T",165000
"S64 8NA","S64","2020","D",196000
"HX7 7HA","HX7","2020","D",315000
"S66 1EG","S66","2020","F",165000
"S74 0PZ","S74","2020","T",116000
"S66 7LF","S66","2020","F",117500
"LS12 2EW","LS12","2020","F",78000
"HX6 4RY","HX6","2020","F",150000
"LS8 2JH","LS8","2020","F",325000
"S36 7AD","S36","2020","F",114000
"LS13 3JX","LS13","2020","F",46000
"LS27 8HL","LS27","2020","F",80000
"LS18 5BS","LS18","2020","F",172000
"BD14 6PN","BD14","2020","F",130000
"S64 8NA","S64","2020","D",190000
"LS29 6FE","LS29","2020","F",119000
"HX2 6QE","HX2","2020","F",290000
"LS29 6BS","LS29","2020","F",173000
"S36 9FE","S36","2020","T",285000
"DN9 3FE","DN9","2020","F",50000
"S35 4LS","S35","2020","F",109500
"S75 4RR","S75","2020","S",325000
"S36 7RD","S36","2020","T",334000
"DN10 6TL","DN10","2020","F",180000
"S63 0PU","S63","2020","F",105000
"S75 6GD","S75","2020","F",90000
"DN3 2BG","DN3","2020","F",90000
"DN6 0QU","DN6","2020","F",62555
"S35 2XL","S35","2020","F",95000
"S65 4NS","S65","2020","F",2e+05
"S36 9FS","S36","2020","T",435000
"S26 4TZ","S26","2020","S",140000
"DN6 0HF","DN6","2020","S",215000
"LS25 1NG","LS25","2020","D",875000
"S36 8YW","S36","2020","T",135000
"OX15 0RF","OX15","2020","T",265000
"OX3 9NQ","OX3","2020","F",192000
"OX12 9RG","OX12","2020","F",265000
"OX7 6YZ","OX7","2020","T",385000
"OX11 6GY","OX11","2020","F",275000
"RG4 9JS","RG4","2020","T",350000
"LA6 3LJ","LA6","2020","T",177500
"YO14 0HX","YO14","2020","S",240000
"YO7 1JN","YO7","2020","F",170000
"LS29 7JF","LS29","2020","T",245000
"S35 1SG","S35","2020","F",148000
"S73 0AW","S73","2020","F",39500
"YO32 9TB","YO32","2020","F",158000
"YO31 9PN","YO31","2020","F",169000
"YO62 6NU","YO62","2020","S",275000
"S60 4JT","S60","2020","F",157000
"S71 4PT","S71","2020","F",47500
"S35 7AF","S35","2020","T",187950
"S2 5AY","S2","2020","F",190000
"DN3 3NU","DN3","2020","D",475000
"S25 4DF","S25","2020","T",440000
"HD8 8RT","HD8","2020","S",170000
"BD17 6NX","BD17","2020","O",150000
"DN8 5BB","DN8","2020","F",95250
"LS12 4EP","LS12","2020","F",114000
"HD9 1UG","HD9","2020","F",315000
"HX2 6RL","HX2","2020","F",145000
"HX2 6RL","HX2","2020","F",120000
"HX2 6RL","HX2","2020","F",220000
"HX2 6RL","HX2","2020","F",175000
"BD20 7EF","BD20","2020","F",186500
"WF7 5EP","WF7","2020","F",42000
"WF3 2FS","WF3","2020","F",96000
"BD22 7EP","BD22","2020","S",3e+05
"LS29 6GH","LS29","2020","F",212500
"LS6 1FH","LS6","2020","F",205000
"BD22 0QB","BD22","2020","O",342000
"YO61 1NG","YO61","2020","O",150000
"YO22 4PB","YO22","2020","O",525000
"LA2 7AR","LA2","2020","O",121000
"HD3 3LH","HD3","2020","F",59000
"HX2 6RL","HX2","2020","O",226000
"LS12 3NL","LS12","2020","O",27750
"HD3 4ZN","HD3","2020","F",110000
"HD7 5TR","HD7","2020","T",120000
"OX3 7FP","OX3","2020","O",3.7e+07
"YO61 3HY","YO61","2020","F",67500
"BD13 5EG","BD13","2020","O",235000
"OX2 8PR","OX2","2020","O",622989
"WF4 1PY","WF4","2020","O",150000
"LS27 0RA","LS27","2020","F",117500
"BD14 6PN","BD14","2020","F",135000
"HX2 6RL","HX2","2020","F",162500
"HX2 7UA","HX2","2020","O",1e+05
"BD13 2DQ","BD13","2020","T",120000
"BD10 0NZ","BD10","2020","F",150000
"HD7 5NW","HD7","2020","D",399995
"LS29 6GH","LS29","2020","F",295000
"LS27 9EB","LS27","2020","F",64000
"HD9 2BA","HD9","2020","S",380000
"S63 7LL","S63","2020","O",150000
"HD7 5PE","HD7","2020","D",513500
"BD17 6BN","BD17","2020","F",133500
"LS27 0LN","LS27","2020","F",112500
"LS29 6FB","LS29","2020","F",129950
"BD22 8PB","BD22","2020","O",150000
"WF13 2LX","WF13","2020","O",175000
"BD10 0LP","BD10","2020","F",115000
"LS16 9HJ","LS16","2020","F",312500
"LS29 6GA","LS29","2020","F",109000
"BD13 2LN","BD13","2020","O",360000
"LS28 6BL","LS28","2020","F",67000
"LS19 7EA","LS19","2020","O",230000
"LS27 7AE","LS27","2020","O",2783839
"LS19 7EA","LS19","2020","O",270000
"S63 6HG","S63","2020","T",220000
"LS23 6FU","LS23","2020","F",187500
"YO61 3HY","YO61","2020","F",85000
"YO7 1NJ","YO7","2020","T",255000
"HG3 4EF","HG3","2020","S",475000
"YO26 8AP","YO26","2020","D",510000
"DL10 6SY","DL10","2020","F",95750
"BD20 7EF","BD20","2020","F",187500
"TS9 5EP","TS9","2020","F",190000
"DN10 6NB","DN10","2020","F",76500
"BD10 0LP","BD10","2020","F",155000
"DN10 6TL","DN10","2020","F",179000
"LS26 8JH","LS26","2020","F",183000
"YO13 0HJ","YO13","2020","O",4e+05
"WF7 5EP","WF7","2020","F",80000
"LS20 9BW","LS20","2020","F",160000
"TS9 6SQ","TS9","2020","F",237000
"YO51 9QD","YO51","2020","T",2e+05
"LS9 0DS","LS9","2020","F",167250
"HX4 9PN","HX4","2020","T",425000
"LS27 7AE","LS27","2020","O",2200000
"S65 1BD","S65","2020","O",80000
"DN10 6NB","DN10","2020","F",239999
"LS10 1EU","LS10","2020","F",230000
"LS10 1EU","LS10","2020","F",149950
"HX4 8QS","HX4","2020","T",575000
"YO62 4AA","YO62","2020","T",180000
"OX3 7RU","OX3","2020","F",340000
"S20 1FY","S20","2020","O",395000
"HG5 9HS","HG5","2020","T",245535
"OX3 7SP","OX3","2020","O",375000
"OX3 9AY","OX3","2020","O",237500
"DN5 7QH","DN5","2020","O",180000
"S73 8HR","S73","2020","O",475500
"OX12 8JW","OX12","2020","O",165000
"S25 3SA","S25","2020","F",80000
"S25 3SA","S25","2020","F",82500
"LS6 4LD","LS6","2020","O",225000
"HD9 2QQ","HD9","2020","O",475000
"BD10 8DF","BD10","2020","O",122000
"WF3 2FT","WF3","2020","F",113000
"S6 6HE","S6","2020","S",157500
"S25 4DY","S25","2020","T",127500
"S36 2UA","S36","2020","F",50500
"S26 6NL","S26","2020","D",8e+05
"S74 8EZ","S74","2020","F",64500
"S62 6FN","S62","2020","F",93450
"YO24 3DW","YO24","2020","F",92500
"YO19 5HD","YO19","2020","T",340000
"OX3 7BG","OX3","2020","F",325000
"OX12 9RG","OX12","2020","F",2e+05
"DN12 3AU","DN12","2020","S",139995
"OX15 4PD","OX15","2020","D",645000
"OX29 8JY","OX29","2020","D",765000
"OX27 8AE","OX27","2020","F",210000
"HG3 2RZ","HG3","2020","T",304950
"S35 7AA","S35","2020","T",2e+05
"S70 5US","S70","2020","F",125000
"OX3 9FU","OX3","2020","F",399999
"OX3 9FQ","OX3","2020","F",363000
"OX3 9FX","OX3","2020","F",275000
"DN11 0AJ","DN11","2020","F",58000
"S62 7BW","S62","2020","F",55000
"OX3 9FQ","OX3","2020","F",387500
"S63 9EU","S63","2020","O",3830000
"DN10 6NB","DN10","2020","F",152999
"HG4 5BU","HG4","2020","T",230000
"YO13 9PL","YO13","2020","S",225000
"OX3 9FX","OX3","2020","F",380000
"OX3 9FQ","OX3","2020","F",360000
"S75 4RW","S75","2020","T",480000
"BD13 3RS","BD13","2020","O",325500
"YO51 9EG","YO51","2020","D",244000
"LS23 6FU","LS23","2020","F",66250
"LS23 6FU","LS23","2020","F",125000
"LS23 6FU","LS23","2020","F",120000
"LS23 6FU","LS23","2020","F",137500
"LS23 6FU","LS23","2020","F",210000
"LS23 6FU","LS23","2020","F",62500
"OX3 9FQ","OX3","2020","F",404000
"OX3 9FX","OX3","2020","F",375000
"RG8 7HL","RG8","2020","T",470000
"HX2 8QL","HX2","2020","F",80995
"HX2 8QN","HX2","2020","F",76995
"LS23 6FU","LS23","2020","F",191250
"LS23 6FU","LS23","2020","F",60000
"YO22 5BT","YO22","2020","T",160000
"OX3 7SP","OX3","2020","F",4e+05
"DL8 5PY","DL8","2020","D",615000
"BD23 3BU","BD23","2020","D",450000
"OX3 9JX","OX3","2020","F",242500
"RG8 9AH","RG8","2020","F",779500
"OX29 6XN","OX29","2020","T",365000
"OX7 3QR","OX7","2020","F",270000
"OX15 5TJ","OX15","2020","S",365000
"S64 8RE","S64","2020","F",135000
"S81 8RQ","S81","2020","T",210000
"RG8 9AH","RG8","2020","F",395000
"YO32 2HY","YO32","2020","F",115000
"OX7 6NA","OX7","2020","S",387500
"OX14 3GN","OX14","2020","F",210000
"YO60 7RZ","YO60","2020","S",3e+05
"RG8 0PL","RG8","2020","F",235500
"HX3 9TD","HX3","2020","F",65000
"LS27 7LZ","LS27","2020","F",111000
"YO31 9PN","YO31","2020","F",142000
"YO61 1RT","YO61","2020","S",416000
"LS26 8LQ","LS26","2020","F",102500
"YO62 6PD","YO62","2020","T",147000
"OX29 4PF","OX29","2020","F",245000
"OX11 0EY","OX11","2020","S",3e+05
"OX2 9BY","OX2","2020","F",315000
"OX7 6GF","OX7","2020","F",135000
"OX27 8AB","OX27","2020","T",385000
"OX1 5PN","OX1","2020","F",295000
"S72 8FE","S72","2020","F",57500
"OX1 5PN","OX1","2020","F",267500
"OX7 6PQ","OX7","2020","S",525000
"OX29 8BH","OX29","2020","F",205000
"DN8 5JL","DN8","2020","T",75000
"DN11 0ND","DN11","2020","T",86000
"YO61 3GP","YO61","2020","F",175000
"YO24 3BR","YO24","2020","F",135000
"S20 3GL","S20","2020","O",264000
"S72 8UH","S72","2020","O",60000
"OX13 5LF","OX13","2020","D",475000
"OX33 1HG","OX33","2020","T",325000
"WF13 3LX","WF13","2020","O",57500
"YO24 3BR","YO24","2020","F",130000
"LS9 0DS","LS9","2020","F",174950
"LS23 6EA","LS23","2020","D",325000
"LS9 0DS","LS9","2020","F",109500
"LS27 9SE","LS27","2020","O",110000
"S65 1SU","S65","2020","O",80000
"S63 7GG","S63","2020","F",72400
"S63 7GF","S63","2020","F",72000
"LS27 9DA","LS27","2020","F",62500
"LS19 6FA","LS19","2020","T",205000
"LS10 1EU","LS10","2020","F",155000
"LS18 4GS","LS18","2020","F",2e+05
"LS9 0DS","LS9","2020","F",83531
"LS9 0DS","LS9","2020","F",60499
"S63 7GG","S63","2020","F",72000
"LS10 1EU","LS10","2020","F",215000
"LS9 0DS","LS9","2020","F",115950
"LS9 0DS","LS9","2020","F",97500
"LS10 1EU","LS10","2020","F",142500
"LS9 0DS","LS9","2020","F",102500
"WF9 1AF","WF9","2020","S",250000
"LS27 8BJ","LS27","2020","F",60000
"LS9 0DS","LS9","2020","F",102000
"LS10 1EU","LS10","2020","F",221000
"LS28 6FB","LS28","2020","F",133000
"HD9 6PG","HD9","2020","T",48500
"YO7 3RZ","YO7","2020","O",10000
"S74 9SB","S74","2020","O",8835000
"LS10 1NW","LS10","2020","F",135000
"LS27 0BZ","LS27","2020","O",167500
"HD8 9GA","HD8","2020","O",240000
"LS27 0PW","LS27","2020","T",165000
"LS28 6FB","LS28","2020","F",85000
"YO19 6DA","YO19","2020","D",540000
"YO21 2DB","YO21","2020","O",172000
"YO26 5PA","YO26","2020","O",10000
"LS9 0DS","LS9","2020","F",159950
"WF3 2FP","WF3","2020","F",110000
"LS9 0DS","LS9","2020","F",125000
"LS9 0DS","LS9","2020","F",154950
"LS10 4FT","LS10","2020","F",105995
"LS9 0DS","LS9","2020","F",162500
"LS10 1EU","LS10","2020","F",145000
"LS9 0DS","LS9","2020","F",152500
"LS9 0DS","LS9","2020","F",106950
"LS9 0DS","LS9","2020","F",152000
"OX29 7NR","OX29","2020","D",1e+06
"OX1 5QZ","OX1","2020","F",224500
"OX5 3FS","OX5","2020","D",985000
"OX29 8BH","OX29","2020","F",193000
"OX29 9AA","OX29","2020","S",575000
"DN6 8QU","DN6","2020","F",50000
"LS18 4TT","LS18","2020","F",150000
"DL8 3HZ","DL8","2020","O",170000
"YO26 6QZ","YO26","2020","O",1225000
"OX3 9FU","OX3","2020","F",4e+05
"DL11 6QT","DL11","2020","O",250000
"BD23 6BQ","BD23","2020","O",565000
"DL8 4NF","DL8","2020","F",135000
"OX12 0HN","OX12","2020","D",750000
"OX29 9AA","OX29","2020","S",6e+05
"OX12 0HT","OX12","2020","S",370000
"LS24 9PB","LS24","2020","T",220000
"S63 7ER","S63","2020","F",72400
"HD9 3TQ","HD9","2020","F",190000
"HG3 5HL","HG3","2020","F",115000
"HG3 2RZ","HG3","2020","S",475000
"HG3 3HA","HG3","2020","D",380000
"YO17 9AE","YO17","2020","F",1e+05
"LS18 4GS","LS18","2020","F",224950
"YO22 5ET","YO22","2020","T",167500
"S35 4LS","S35","2020","F",94000
"YO14 0HZ","YO14","2020","F",190000
"OX3 7SL","OX3","2020","F",155000
"RG8 9AH","RG8","2020","F",770000
"YO61 3JY","YO61","2020","T",181500
"OX12 9SS","OX12","2020","S",274000
"OX13 6QW","OX13","2020","F",605000
"YO62 7TL","YO62","2020","S",320000
"OX3 8EW","OX3","2020","F",266000
"LS10 1PU","LS10","2020","F",135000
"LS18 5NJ","LS18","2020","F",81250
"RG8 9BT","RG8","2020","F",306250
"OX27 8AD","OX27","2020","T",305000
"HX3 6PG","HX3","2020","F",62000
"S75 4PB","S75","2020","F",113000
"YO61 3HT","YO61","2020","S",215000
"BD20 8PE","BD20","2020","D",635000
"YO24 3BR","YO24","2020","F",154000
"BD23 3LZ","BD23","2020","S",245000
"OX5 3DX","OX5","2020","F",178000
"OX11 6GY","OX11","2020","F",320000
"OX11 6GY","OX11","2020","F",370000
"YO19 5HD","YO19","2020","S",475000
"YO24 4LU","YO24","2020","S",175000
"OX7 3ET","OX7","2020","D",1640000
"BD20 8RG","BD20","2020","T",190700
"S36 2UA","S36","2020","F",55000
"OX29 4AE","OX29","2020","F",250000
"LS17 7PQ","LS17","2020","F",120000
"YO32 4DU","YO32","2020","F",169313
"HX2 8QN","HX2","2020","F",70995
"HX2 8QN","HX2","2020","F",80995
"LS10 1EU","LS10","2020","F",207250
"LS10 4FT","LS10","2020","F",97000
"LS9 0DS","LS9","2020","F",144950
"LS19 6DH","LS19","2020","T",365000
"HX2 6RL","HX2","2020","F",330000
"RG8 9DJ","RG8","2020","F",167500
"S63 7ER","S63","2020","F",73000
"S63 7GF","S63","2020","F",73000
"BD10 8AS","BD10","2020","F",79995
"S63 7GG","S63","2020","F",73000
"BD20 5PY","BD20","2020","T",83495
"YO7 1RG","YO7","2020","O",190000
"BD17 7RH","BD17","2020","O",306000
"BD17 6AY","BD17","2020","F",65000
"OX2 9TA","OX2","2020","F",180000
"S36 7GU","S36","2020","F",115000
"YO62 4AD","YO62","2020","S",181000
"S2 5AY","S2","2020","F",135000
"LS29 0QQ","LS29","2020","O",1575000
"YO62 6RH","YO62","2020","S",232000
"YO31 9PL","YO31","2020","F",150000
"BD20 8FG","BD20","2020","F",395000
"BD20 9DW","BD20","2020","F",115000
"LS27 7RZ","LS27","2020","O",145000
"LS27 7RZ","LS27","2020","O",225000
"LS10 1EU","LS10","2020","F",117500
"LS10 1EU","LS10","2020","F",150000
"WF4 4LW","WF4","2020","O",140000
"HX2 6RL","HX2","2020","F",110000
"YO17 6XL","YO17","2020","T",160000
"OX10 6ER","OX10","2020","S",680000
"OX12 8LA","OX12","2020","T",322500
"YO7 3RZ","YO7","2020","F",152500
"OX7 6BB","OX7","2020","F",185000
"WF9 3NL","WF9","2020","O",29000
"OX29 0AQ","OX29","2020","F",258950
"OX3 9AA","OX3","2020","F",390000
"OX3 9AA","OX3","2020","F",375000
"OX5 3FS","OX5","2020","S",650000
"YO62 6AA","YO62","2020","T",109000
"S36 8YW","S36","2020","T",140500
"YO61 3GP","YO61","2020","F",292000
"BD15 8AB","BD15","2020","O",550000
"YO30 2DF","YO30","2020","D",550000
"DN3 3RL","DN3","2020","F",73500
"S75 5EF","S75","2020","F",60000
"OX3 9EW","OX3","2020","F",250000
"OX29 4AE","OX29","2020","F",240000
"S6 6SF","S6","2020","F",117500
"S35 1SY","S35","2020","F",1e+05
"S75 1PQ","S75","2020","F",58000
"S35 4LS","S35","2020","F",115000
"S6 6AH","S6","2020","F",180000
"S64 8LW","S64","2020","T",60000
"DN11 9JE","DN11","2020","F",126000
"S75 3TU","S75","2020","F",136500
"DN4 7AQ","DN4","2020","F",68000
"DN12 3HP","DN12","2020","F",85000
"DN4 7PX","DN4","2020","F",103000
"DN10 6JL","DN10","2020","O",9500
"S72 8FE","S72","2020","O",40000
"DN8 5NH","DN8","2020","T",92500
"LS14 3FA","LS14","2020","D",425000
"HX2 6RL","HX2","2020","F",168500
"HD9 4JA","HD9","2020","F",69950
"WF3 2FR","WF3","2020","F",110000
"S35 9TZ","S35","2020","F",132000
"OX29 9AA","OX29","2020","D",6e+05
"LS12 2EW","LS12","2020","F",99000
"S70 5US","S70","2020","F",123000
"S25 5ER","S25","2020","F",98000
"RG4 9DN","RG4","2020","D",1100000
"S36 7AB","S36","2020","F",146000
"BD22 0LD","BD22","2020","O",1375000
"S2 5AY","S2","2020","F",142500
"YO30 5NT","YO30","2020","F",158000
"LS19 6JW","LS19","2020","O",595000
"WF4 3FU","WF4","2020","O",1675000
"BD22 7RZ","BD22","2020","T",195000
"HD9 6GU","HD9","2020","F",124000
"LS26 8UW","LS26","2020","F",102000
"LS27 8HD","LS27","2020","F",80000
"YO13 9BP","YO13","2020","O",40000
"S75 4LD","S75","2020","D",895000
"OX29 8LJ","OX29","2020","O",8e+05
"LS10 1EU","LS10","2020","F",187500
"LS10 1EU","LS10","2020","F",203500
